"소재지","업종명","화학물질노출근무자수"
"경기","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"경기","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",24
"경기","기타제조업",32
"경기","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"경기","화학제품제조업",0
"경기","식료품제조업",0
"경기","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",40
"경기","화학제품제조업",40
"경기","식료품제조업",0
"경기","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"경기","화학제품제조업",6
"경기","식료품제조업",0
"경기","식료품제조업",0
"경기","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"경기","식료품제조업",0
"경기","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"경기","식료품제조업",0
"경기","식료품제조업",0
"경기","식료품제조업",0
"경기","화학제품제조업",20
"경기","수송용기계기구제조업ㆍ자동차및모터사이클수리업",5
"경기","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",6
"경기","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"경기","의약품ㆍ화장품향료ㆍ담배제조업",0
"경기","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"경기","의약품ㆍ화장품향료ㆍ담배제조업",47
"경기","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",30
"경기","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",8
"경기","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"경기","화학제품제조업",0
"경기","코크스,연탄및석유정제품제조업",20
"경기","의약품ㆍ화장품향료ㆍ담배제조업",9
"경기","식료품제조업",0
"경기","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"경기","의약품ㆍ화장품향료ㆍ담배제조업",49
"경기","화학제품제조업",7
"경기","의약품ㆍ화장품향료ㆍ담배제조업",50
"경기","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"경기","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"경기","수송용기계기구제조업ㆍ자동차및모터사이클수리업",5
"경기","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",80
"경기","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"경기","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"경기","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"경기","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",20
"경기","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"경기","식료품제조업",0
"경기","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"경기","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",4
"경기","화학제품제조업",0
"경기","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"경기","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"경기","의약품ㆍ화장품향료ㆍ담배제조업",10
"경기","화학제품제조업",0
"경기","화학제품제조업",9
"경기","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"경기","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"경기","의약품ㆍ화장품향료ㆍ담배제조업",80
"경기","화학제품제조업",0
"경기","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"경기","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"경기","화학제품제조업",0
"경기","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"경기","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"경기","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"경기","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"경기","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"경기","펄프ㆍ지류제조업",0
"경기","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"경기","수송용기계기구제조업ㆍ자동차및모터사이클수리업",5
"경기","의약품ㆍ화장품향료ㆍ담배제조업",46
"경기","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"경기","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"경기","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",7
"경기","화학제품제조업",0
"경기","도금업",2
"경기","화학제품제조업",0
"경기","유리제조업",0
"경기","수송용기계기구제조업ㆍ자동차및모터사이클수리업",1
"경기","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"경기","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"경기","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"경기","식료품제조업",4
"경기","화학제품제조업",30
"경기","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"경기","화학제품제조업",0
"경기","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"경기","화학제품제조업",0
"경기","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",5
"경기","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"경기","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"경기","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"경기","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",4
"경기","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",25
"경기","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",9
"경기","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"경기","식료품제조업",40
"경기","화학제품제조업",18
"경기","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"경기","화학제품제조업",20
"경남","선박건조및수리업",33
"경남","선박건조및수리업",171
"경남","선박건조및수리업",97
"경남","선박건조및수리업",60
"경남","선박건조및수리업",132
"경남","선박건조및수리업",10
"경남","선박건조및수리업",4
"경남","선박건조및수리업",0
"경남","선박건조및수리업",10
"경남","도자기ㆍ기타요업제품ㆍ시멘트제조업",4
"경남","선박건조및수리업",0
"경남","선박건조및수리업",0
"경남","선박건조및수리업",45
"경남","선박건조및수리업",138
"경남","선박건조및수리업",42
"경남","선박건조및수리업",43
"경남","선박건조및수리업",0
"경남","선박건조및수리업",230
"경남","선박건조및수리업",0
"경남","선박건조및수리업",0
"경남","선박건조및수리업",20
"경남","선박건조및수리업",50
"경남","선박건조및수리업",0
"경남","선박건조및수리업",0
"경남","선박건조및수리업",0
"경남","선박건조및수리업",50
"경남","도금업",40
"경남","선박건조및수리업",50
"경남","식료품제조업",1
"경남","선박건조및수리업",70
"경남","선박건조및수리업",5000
"경남","식료품제조업",50
"경남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"경남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",69
"경남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"경남","식료품제조업",0
"경남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"경남","고무제품제조업",2
"경남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",2
"경남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",20
"경남","고무제품제조업",0
"경남","기타제조업",0
"경남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"경남","식료품제조업",0
"경남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"경남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"경남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"경남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",20
"경남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",4
"경남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"경남","화학제품제조업",11
"경남","화학제품제조업",0
"경남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",12
"경남","화학제품제조업",0
"경남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"경남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",5
"경남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"경남","화학제품제조업",12
"경남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",6
"경남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",10
"경남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"경남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"경남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",60
"경남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",30
"경남","섬유또는섬유제품제조업(을)",0
"경남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",8
"경남","화학제품제조업",0
"경남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",3
"경남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",16
"경남","화학제품제조업",0
"경남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",8
"경남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"경남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"경남","고무제품제조업",0
"경남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",15
"경남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",12
"경남","기타제조업",0
"경남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"경남","화학제품제조업",0
"경남","화학제품제조업",0
"경남","섬유또는섬유제품제조업(을)",50
"경남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",50
"경남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",2
"경남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"경남","섬유또는섬유제품제조업(을)",0
"경남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",160
"경남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"경남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"경남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"경남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",15
"경남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",700
"경남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"경남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",2
"경남","식료품제조업",0
"경남","고무제품제조업",365
"경남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",18
"경남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"경남","식료품제조업",0
"경남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",51
"경남","고무제품제조업",45
"경남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",15
"경남","고무제품제조업",0
"경남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",10
"경남","섬유또는섬유제품제조업(을)",0
"경남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"경남","화학제품제조업",10
"경남","고무제품제조업",45
"부산","식료품제조업",3
"경남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"경남","화학제품제조업",30
"경남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"경남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"경남","도자기ㆍ기타요업제품ㆍ시멘트제조업",0
"경남","고무제품제조업",0
"경남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"경남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"경남","식료품제조업",0
"경남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"경남","고무제품제조업",20
"경남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"경남","도자기ㆍ기타요업제품ㆍ시멘트제조업",0
"경남","고무제품제조업",0
"경남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"경남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"경남","고무제품제조업",150
"경남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"경남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"경남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"경남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"경남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"경남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"경남","도자기ㆍ기타요업제품ㆍ시멘트제조업",0
"경남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
